Compound ID,ALT,homodimer_dG,monomer_dG,ddG_dimerization,wing5_homodimer_dG,wing3_homodimer_dG,wing5_wing3_dG
662964,2078.0,-5.948242068691661,-0.052229188328331046,-5.843783692034998,,,
662992,49.0,-5.296683170927924,-0.1563930330743346,-4.983897104779254,,,
663086,91.0,-6.452866986862545,-0.4302983433100018,-5.592270300242541,,,
663092,84.0,-4.679345330656877,-0.0910790465993338,-4.497187237458209,,,
663097,5256.0,-5.022218959909792,-0.3140623450395238,-4.394094269830744,,,
663116,573.0,-4.6812289402229466,-0.2515534557892156,-4.178122028644515,,,
663117,1451.0,-6.244391940757361,-0.21870977663720118,-5.806972387482959,,,
663143,549.0,,0.0,,,,
663144,4398.0,-5.061542243803487,-0.24754131228172704,-4.566459619240033,,,
663147,110.0,,0.0,,,,
663180,45.0,,0.0,,,,
663202,1931.0,-4.901264693906742,-0.16841319036856994,-4.564438313169602,,,
663748,28.0,-12.697848797626902,-0.47680149984726194,-11.744245797932377,,,
664507,25.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
665001,28.0,-12.710949344983558,-0.7829224194027578,-11.145104506178042,-3.587684653619558,,-2.7183911438949284
665795,541.0,-3.837858565338033,-0.03430642038278154,-3.7692457245724698,,,
665892,255.0,-3.647088882705191,-0.04923519270126279,-3.548618497302665,,,
665893,1259.5,-3.815430583119983,-0.0468662022791145,-3.7216981785617542,,,
665908,6042.0,,0.0,,,,
665933,1353.0,-3.60368283151408,-0.029555495370012473,-3.5445718407740547,,,
666168,3855.0,-4.4210980335163255,-0.12211659670590425,-4.176864840104517,,,
666178,14669.0,-7.057238464558451,-0.17031213419473154,-6.7166141961689885,,,
666224,34.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
666431,85.5,-5.694518088650539,-0.14837254454584115,-5.397772999558857,,,
666440,8173.0,-4.528588561104602,-0.13168063583188694,-4.265227289440828,,,
666449,150.0,-4.839370605926548,-0.2871864875254947,-4.264997630875558,,,
666475,1989.0,-5.438357107191446,-0.14799257318641845,-5.142371960818609,,,
666496,2926.0,-3.865069859467365,-0.025873910613266347,-3.813322038240832,,,
666569,3427.0,-5.113775648558156,-0.07469647797867099,-4.964382692600814,,,
666575,525.0,-3.778565119443211,-0.08147453976250861,-3.615616039918194,,,
666582,3543.0,-4.373575120500657,-0.0771149915866954,-4.219345137327267,,,
666584,43.3,-4.497820722142323,-0.12700358413033982,-4.243813553881643,,,
666586,2970.0,-5.018215543930342,-0.38228633547800744,-4.253642872974328,,,
666587,1057.0,-5.031141683289549,-0.3661203984206627,-4.298900886448224,,,
666649,4662.0,-4.6139339074550465,-0.10665769434373866,-4.400618518767569,,,
666683,1363.0,-4.98229524838459,-0.12888160751462285,-4.724532033355344,,,
666881,26.666666666666668,-4.7634825818331805,-0.15659070212037626,-4.450301177592428,-1.4836597943661012,-2.695034049564393,-2.8826411074269838
666904,24.0,-4.924900669787483,-0.18113471085349128,-4.562631248080501,-3.076936802078503,-2.695034049564393,-3.461229534503736
666961,17.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
666981,21.0,-12.698743300260313,-0.759142404723138,-11.180458490814036,,,
670061,24.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
670699,37.5,-12.726324902331216,-0.7928368090671744,-11.140651284196867,,,
670700,32.0,-12.73505894187666,-0.8073242626070801,-11.1204104166625,-5.766742574102643,,-3.6070206134928857
670701,55.5,-12.726324902331216,-0.7928368090671744,-11.140651284196867,-4.923381381856424,,-3.08542301751234
671144,26.75,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
671165,45.5,-12.73505894187666,-0.8073242626070801,-11.1204104166625,,,
671261,69.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
671262,24.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
673502,24.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
675441,42.0,-4.924900669787483,-0.18113471085349128,-4.562631248080501,-3.076936802078503,,-3.1958254539070996
675442,26.0,-4.924900669787483,-0.18113471085349128,-4.562631248080501,-3.076936802078503,-2.695034049564393,-3.461229534503736
677841,32.0,-12.780506596750895,-0.803350220723986,-11.173806155302923,-3.587684653619558,,
677842,21.0,-12.780506596750895,-0.803350220723986,-11.173806155302923,-3.587684653619558,,
677843,53.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
677844,25.0,-12.730787781698076,-0.8238249498175437,-11.083137882062989,,,
678347,28.0,-6.452866986862545,-0.4302983433100018,-5.592270300242541,,,
678348,43.0,-6.452866986862545,-0.4302983433100018,-5.592270300242541,,,
678349,39.0,-6.452866986862545,-0.4302983433100018,-5.592270300242541,,,
678381,28.818181818181817,-6.722760706398764,-1.0102263919566064,-4.702307922485552,,,
678382,27.454545454545453,-6.722760706398764,-1.0102263919566064,-4.702307922485552,,,
678383,33.36363636363637,-6.722760706398764,-1.0102263919566064,-4.702307922485552,,,
678384,38.45454545454545,-6.722760706398764,-1.0102263919566064,-4.702307922485552,,,
680122,41.0,-19.034916558485797,-0.8634387938952622,-17.30803897069527,,,
681257,30.0,-7.475462254805161,-1.3461793665228614,-4.783103521759438,-4.923449278252422,-2.5611553108154883,-3.529345324318853
682883,35.6,-5.53358903653079,-0.4137451865065439,-4.706098663517702,,-2.995108214816082,-4.3662990728654245
682884,33.607142857142854,-5.53358903653079,-0.4137451865065439,-4.706098663517702,,-2.995108214816082,-4.3662990728654245
682885,34.34285714285714,-5.53358903653079,-0.4137451865065439,-4.706098663517702,,-2.995108214816082,-4.3662990728654245
682886,34.864285714285714,-5.53358903653079,-0.4137451865065439,-4.706098663517702,,-2.995108214816082,-4.3662990728654245
684057,32.27142857142857,-5.549236278461382,-0.34092345420807907,-4.867389370045223,,,
690522,2440.0,-5.155076278106502,-0.39452472119857895,-4.366026835709343,,,
691564,23.0,-3.9977793244978077,-0.06273202237196476,-3.8723152797538782,0.0,,
694804,476.0,-9.324013744709163,-0.6138543236242908,-8.096305097460581,,,
695815,40.3,-5.931787680153229,-0.40241892307482163,-5.126949834003586,,,
695823,27.7,-4.307309497653136,-0.08023280236002579,-4.146843892933084,,,
695847,326.3,-4.601040109660736,-0.09406632690014409,-4.412907455860448,,,
695867,722.8,-5.014457876005215,-0.1396882553857065,-4.735081365233802,,,
695912,28.8,-4.812342610146175,-0.118718903252889,-4.574904803640397,,,
695930,50.5,-4.92275312358299,-0.3520179248610462,-4.218717273860898,,,
695976,101.8,-4.692887375981992,-0.35676729502695365,-3.979352785928085,,,
695980,42.5,-5.359847971242884,-0.2259198690651824,-4.908008233112519,,,
695981,53.8,-5.439617581587229,-0.2726594578597007,-4.894298665867828,,,
695995,37.8,-4.979455624031557,-0.2710341423196843,-4.437387339392188,,,
696026,56.5,-6.500282824901455,-0.25653784214692116,-5.987207140607612,,,
696317,46.8,-5.460632546837059,-0.04481119170364507,-5.3710101634297684,,,
696816,44.0,-5.703962152647094,-0.5681323488188376,-4.5676974550094185,,,
699806,23.0,-12.696861543428083,-0.7119566473843918,-11.272948248659299,,,
699807,19.0,-12.696861543428083,-0.7119566473843918,-11.272948248659299,,,
699809,23.0,-12.72972908936653,-0.8403501614415542,-11.04902876648342,,,
699811,48.0,-12.72972908936653,-0.8403501614415542,-11.04902876648342,,,
699813,20.0,-12.72972908936653,-0.8403501614415542,-11.04902876648342,,,
699815,30.0,-12.72972908936653,-0.8403501614415542,-11.04902876648342,,0.0,
702334,48.8,-5.531914438961649,-0.14954276683438703,-5.232828905292875,,0.0,
702366,256.75,-4.888735338905898,-0.19851497416200953,-4.4917053905818785,,,
702843,38.3,-8.42351113209329,-1.206866734055275,-6.0097776639827405,-2.665318758663364,-5.884360181718094,-3.5770038006209743
702909,72.0,-4.888735338905898,-0.19851497416200953,-4.4917053905818785,,,
702954,265.0,-4.888735338905898,-0.19851497416200953,-4.4917053905818785,,,
705051,47.29999999999999,-8.42351113209329,-1.206866734055275,-6.0097776639827405,-2.665318758663364,-5.884360181718094,-3.5770038006209743
705052,34.8,-6.547082073651788,-0.48455623154405303,-5.577969610563683,-4.5388289733860825,,-3.3345624377020435
705053,39.0,-8.453334295237802,-1.5937223412189432,-5.265889612799915,-5.76255896748927,-5.170086156134422,-5.476638110217381
706937,25.0,-5.871518600317969,-0.589081117884821,-4.693356364548327,-2.816097144095327,-3.1434108720337686,-3.3004759784482163
706940,36.3,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
706941,37.5,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
706942,34.3,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,,
706943,35.5,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,,
715415,1075.0,-4.339738898920575,-0.12443356482733987,-4.090871769265895,,,
715473,3046.0,-4.44483232616823,-0.09591070313987717,-4.253010919888475,,,
715480,791.0,-5.811164600912996,-0.41562754567490223,-4.979909509563191,,,
715483,70.5,-5.798418822226917,-0.7203405801996366,-4.3577376618276435,,,
715484,116.0,-5.964746312070956,-0.6086071415424636,-4.747532028986028,,,
715487,65.8,-5.280366771661961,-0.15034254372843253,-4.9796816842050955,,,
715491,33.0,-6.41599658180719,-0.2654853958783096,-5.8850257900505705,,,
715557,1755.0,-5.098818508903971,-0.2513552729533933,-4.596107962997184,,,
715558,65.0,-5.039518302013871,-0.23704320570833415,-4.5654318905972024,,,
715582,2460.0,-4.194685931999514,-0.10661907624837592,-3.981447779502762,,,
715593,628.0,-4.564668596176487,-0.18788056622484056,-4.188907463726806,,,
715609,1120.0,-4.307669644489518,-0.08842012518615014,-4.130829394117218,,,
716424,2077.0,-4.172576885933127,-0.19640707660679863,-3.77976273271953,,,
716454,41.5,-7.90638351235332,-0.17962554331099606,-7.547132425731328,,,
716455,1089.0,-4.017652802246848,-0.04931299511224885,-3.91902681202235,,,
716480,2156.0,-5.222719427280842,-0.18948690080069144,-4.8437456256794595,,,
716481,1935.0,-4.491708243371906,-0.0873928269054579,-4.31692258956099,,,
716502,2920.0,-5.032482481334618,-0.403758095442364,-4.22496629044989,,,
716513,325.0,-5.916604754052762,-0.14012583713815382,-5.6363530797764545,,,
728458,1311.0,-4.551503921961477,-0.12484344897369103,-4.301817024014095,,,
728466,868.0,-3.863098329983827,-0.030812997822985043,-3.801472334337857,,,
728706,3673.0,-3.5494428652755574,-0.014367200021899017,-3.5207084652317593,,,
728708,3270.0,-3.836038607039544,-0.0349028674775339,-3.766232872084476,,,
728759,599.0,-3.9668163965700374,-0.0528742950508335,-3.8610678064683706,,,
728806,2422.0,-3.6681291494882435,-0.03504910643096086,-3.598030936626322,,,
728958,107.5,-4.3583547137561816,-0.0368185354988814,-4.284717642758419,,,
728969,100.5,-5.212060319468752,-0.22040776506161927,-4.771244789345514,,,
728970,385.5,-4.914884237368581,-0.2574088898335481,-4.4000664577014845,,,
728998,865.0,-4.788964673132632,-0.18493405214071054,-4.419096568851211,,,
729018,83.5,-6.039558666584227,-0.20561801604146251,-5.628322634501302,,,
729049,529.25,-4.31958640483127,-0.12492910505286739,-4.069728194725535,,,
729050,182.5,-4.569334582051476,-0.15121894148412174,-4.266896699083232,,,
729213,411.0,-7.0507845448518,-0.1476259721873582,-6.755532600477084,,,
729433,685.0,-4.3722131625300005,-0.08702891510736638,-4.198155332315268,,,
729454,4541.0,-3.5418539113635545,-0.03323413447890873,-3.475385642405737,,,
729476,2046.0,-5.361998665852248,-0.2671046054709742,-4.8277894549103,,,
729494,101.0,-5.480188002923346,-0.18998606985867603,-5.100215863205994,,,
729495,254.0,-4.762861529689492,-0.07763661940941843,-4.607588290870655,,,
739949,24.0,-6.26886435227796,-0.20635051329685233,-5.856163325684256,-3.047697058521591,-3.344214162613975,-3.6713095251175236
740133,26.0,,0.0,,,,
747137,36.2,-8.948510793946896,-0.5983572303556888,-7.751796333235519,,,
747149,422.8,-6.796772303423274,-1.029389715246287,-4.7379928729307,,,
754175,41.0,-4.8161410376668705,-0.29059224506669784,-4.234956547533475,,,
754179,4668.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754181,4130.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754182,1143.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754205,1690.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754206,2420.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754207,1480.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
754208,1108.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
756188,3175.0,-4.514654916269827,-0.1101344737646805,-4.294385968740467,,,
757456,28.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
757457,34.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
766720,38.0,-4.96235207951211,-0.21566431921656226,-4.531023441078985,-2.674532052841036,-3.3327199249230284,-3.737988818696369
775493,36.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
775494,47.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
775495,42.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
775496,32.0,-4.641650274742944,-0.21462137860685737,-4.212407517529229,,,-3.905331359904555
785478,232.5,-4.31958640483127,-0.12492910505286739,-4.069728194725535,,,
785485,701.0,-5.361998665852248,-0.2671046054709742,-4.8277894549103,,,
785525,199.5,-4.2313998447437005,-0.10053586900584822,-4.030328106732004,,,
785537,335.0,-4.98054130845644,-0.2400773342696359,-4.500386639917168,,0.0,
785539,104.5,-4.224941946712103,-0.05458086803326729,-4.1157802106455685,,,
785666,321.0,-3.6681291494882435,-0.03504910643096086,-3.598030936626322,,,
785674,92.0,-4.2313998447437005,-0.10053586900584822,-4.030328106732004,,,
785675,81.0,-4.375166272873943,-0.08482624544691426,-4.205513781980114,,,
785764,47.5,-4.224941946712103,-0.05458086803326729,-4.1157802106455685,,,
785791,937.0,-4.31958640483127,-0.12492910505286739,-4.069728194725535,,,
785920,1356.0,-5.004503850446132,-0.17876338126791022,-4.646977087910312,,0.0,
785926,232.0,-4.2313998447437005,-0.10053586900584822,-4.030328106732004,,,
785938,348.0,-4.98054130845644,-0.2400773342696359,-4.500386639917168,,0.0,
785940,754.0,-4.224941946712103,-0.05458086803326729,-4.1157802106455685,,,
786501,1258.0,-5.004503850446132,-0.17876338126791022,-4.646977087910312,,,
786503,45.5,-6.094592183225826,-0.24387772697136578,-5.606836729283095,,,
786524,176.5,-4.650648261785288,-0.2743707748199101,-4.1019067121454675,,,
786538,1514.0,-3.595336368816092,-0.036543511081138826,-3.5222493466538145,,,
786548,133.5,-5.169119932197324,-0.45674845662522173,-4.25562301894688,,,
786578,439.0,-4.375166272873943,-0.08482624544691426,-4.205513781980114,,,
786597,69.5,-5.4285505124544695,-0.1739259921950065,-5.080698528064456,,,
790615,65.0,-4.887526986592886,-0.5421207385504916,-3.8032855094919027,,,
792169,34.0,-7.668932726733191,-1.0308876183746978,-5.607157489983795,,,
793406,42.0,-5.437373400801376,-0.45515578826580766,-4.527061824269761,,,
793444,51.0,-5.918637727358103,-0.07643135799697483,-5.765775011364154,,,
797131,167.8,-4.725398313627174,-0.15317910878252683,-4.419040096062121,,,
797192,2079.8,-4.382534435953083,-0.10112388834028732,-4.180286659272508,,,
797236,70.5,-4.024899462500727,-0.06827644768794121,-3.8883465671248447,,,
797258,1061.3,-3.8353863882106345,-0.06912353462742385,-3.6971393189557866,,,
797262,244.5,-4.127097056669193,-0.08249204322062585,-3.9621129702279414,,,
797264,484.0,-4.299368916788563,-0.11526852822929344,-4.068831860329976,,,
797266,641.3,-4.251704309103316,-0.2367251202976534,-3.7782540685080095,,,
797289,218.8,-4.465866598982996,-0.16234727951741518,-4.141172039948166,,,
797293,921.5,-4.641542532564987,-0.059541106528143505,-4.5224603195087,,,
797294,248.5,-4.296736761340835,-0.12256081616701864,-4.051615129006798,,,
797295,1262.8,-4.633756558140178,-0.13035096071520189,-4.373054636709774,,,
797304,252.3,-4.812517723964416,-0.164657594994027,-4.483202533976362,,,
797308,65.8,-4.597425858721004,-0.1941565320050877,-4.209112794710829,,,
797309,112.5,-4.770395906319154,-0.24676707221248345,-4.276861761894187,,,
797312,1630.5,-4.967578465682863,-0.2613764945800828,-4.4448254765226975,,,
797313,46.3,-4.478284494319613,-0.09817784760706379,-4.2819287991054855,,,
797340,558.3,-2.7352176171523266,-0.009122089584483012,-2.7169734379833606,,,
797444,224.0,-4.562555825816085,-0.13228155821375004,-4.297992709388585,,,
797466,433.5,-5.143910757564264,-0.3046099277667217,-4.53469090203082,,,
797468,87.0,-5.23241816813114,-0.34572905647756946,-4.540960055176001,,,
797469,3698.3,-5.359231370929908,-0.3589856747956417,-4.641260021338625,,,
797495,45.8,-5.267783046981866,-0.44986447172753613,-4.368054103526794,,,
797497,61.0,-6.422153406867418,-0.3053682715419412,-5.811416863783536,,,
797500,43.8,-5.211436457397341,-0.1885140851920046,-4.834408287013332,,,
797501,546.0,-4.724413356546773,-0.05052338136169,-4.623366593823393,,,
797507,65.5,-4.549842913434166,-0.1877977494978365,-4.174247414438493,,,
797508,120.5,-4.782539227773462,-0.29051827402157393,-4.201502679730314,,,
797523,237.3,-4.675849093428465,-0.18119364203478044,-4.3134618093589046,,,
797793,2175.3125,-9.987449267925127,-0.7056483663083701,-8.576152535308387,,,
798781,40.0,-5.07941595747567,-0.049126513933372765,-4.981162929608924,,,
799144,253.0,-4.265768441656567,-0.07003678655595294,-4.125694868544661,,,
801727,157.0,-3.4983235019793684,-0.037047232986097384,-3.4242290360071737,,,
801919,102.0,-4.894057666086826,-0.18768367902246447,-4.518690308041897,,,
801965,376.0,-3.776730690876282,-0.03175218616611579,-3.7132263185440504,,,
802095,325.0,-4.878700367334968,-0.11996158743378824,-4.6387771924673915,,,
826262,236.8,-4.801061331412775,-0.16411619440634506,-4.472828942600085,,,
826393,116.8,-4.2908073931832735,-0.07567105447609906,-4.1394652842310755,,,
826394,466.0,-4.226820049816174,-0.08231143903872072,-4.062197171738733,,,
826558,126.8,,0.0,,,,
826631,1073.5,-4.7161516983349925,-0.24454505120628223,-4.227061595922428,,,
826632,113.3,-4.1920358393744594,-0.06297502459801037,-4.066085790178438,,,
826655,1349.8,-3.8709139914741195,-0.07310959676420878,-3.724694797945702,,,
826687,1174.0,-4.6490664946970535,-0.13609493005481085,-4.376876634587432,,,
826688,430.0,-4.550427781777166,-0.10045293996580734,-4.349521901845551,,,
826743,115.0,-4.748296520109969,-0.1393055125720342,-4.4696854949659,,,
826753,58.0,-5.761239466961928,-0.11256822622634804,-5.536103014509232,,,
826763,77.0,-4.474159060635485,-0.12746371525505168,-4.219231630125382,,,
826776,1685.8,-4.543996372389019,-0.2229950655931705,-4.098006241202678,,,
826793,1306.3,-4.965299176021367,-0.17269876361529185,-4.619901648790783,,,
826796,1552.5,-5.1534157356387436,-0.23874639524165447,-4.675922945155435,,,
826811,439.3,-4.592248293927377,-0.20772994466928676,-4.1767884045888035,,,
826819,297.0,-3.5321289764591572,-0.09263350039437454,-3.346861975670408,,,
826828,559.0,-4.318430304365654,-0.08000028285105304,-4.158429738663548,,,
826906,41.0,-3.622964970719916,-0.0427660694175816,-3.537432831884753,,,
827030,44.0,-4.38164832070239,-0.15688467931053782,-4.0678789620813145,,,
827148,33.5,-4.669616956220393,-0.12668181726583935,-4.416253321688714,,,
827175,123.8,-5.168795293312353,-0.15826655200143944,-4.852262189309474,,,
827200,61.5,-4.788641113420497,-0.19510100215762985,-4.3984391091052375,,,
827254,155.3,-3.8878495973158542,-0.08999489027412527,-3.707859816767604,,,
827288,65.8,-4.234309491471133,-0.0513663643906921,-4.131576762689749,,,
827307,55.5,-4.7185968992563065,-0.42847294442238304,-3.8616510104115402,,,
827347,52.5,-5.216268248291097,-0.29670815627488756,-4.6228519357413225,,,
827348,284.5,-5.229475683431202,-0.2974247473566132,-4.634626188717975,,,
827359,65.8,-4.192456094616563,-0.09633812061392724,-3.999779853388709,,,
827360,45.8,-6.001172359429383,-0.2743448053029395,-5.4524827488235035,,,
827372,49.0,-5.596992874635206,-0.21229751576730388,-5.172397843100598,,,
827382,33.3,-4.8824488049053985,-0.1408954191084173,-4.600657966688564,,,
827392,39.5,-5.759454133006769,-0.6967736084696488,-4.3659069160674715,,,
827393,207.5,-5.377593565362792,-0.4630634709740079,-4.451466623414777,,,
827398,121.3,-5.262544729345607,-0.16322061838534685,-4.936103492574913,,,
827408,339.8,-4.707555642810565,-0.1371911261779966,-4.433173390454572,,,
827410,205.8,-5.8324623721759155,-0.33481668109645324,-5.1628290099830085,,,
827414,145.8,-5.06139124091378,-0.7305112664287312,-3.6003687080563176,,,
827419,62.0,-4.835404452992928,-0.24921717102947732,-4.336970110933973,,,
827437,63.8,-4.5005033559987995,-0.20170442794443813,-4.0970945001099235,,,
827449,300.0,-4.997002554874029,-0.16427909563441806,-4.668444363605192,,,
827497,100.5,-6.436018397162578,-0.1396453883393932,-6.1567276204837915,,,
827502,126.3,-4.719164163574243,-0.2207742680286729,-4.277615627516897,,,
829994,65.0,,0.0,,,,
830025,208.0,-5.509223061996089,-0.4552630342064479,-4.598696993583193,,,
830027,40.0,-6.060420129461009,-0.18530843634934105,-5.6898032567623265,,,
830121,198.0,-4.266326529088026,-0.08383475069970979,-4.098657027688606,,,
833013,1103.0,-3.697397113346713,-0.005169930474282599,-3.687057252398148,,,
833188,2158.0,-4.035059599540385,-0.07210854380728614,-3.8908425119258125,,,
833211,1629.0,-3.905157923611012,-0.03469469296952643,-3.8357685376719592,,,
833270,150.0,-4.53456214721613,-0.06590930443914167,-4.402743538337846,,,
833343,527.0,,0.0,,,,
833413,357.0,-3.727936958849498,-0.07421353376212757,-3.579509891325243,,,
833484,739.0,-5.3398977244786785,-0.04022070905995281,-5.259456306358773,,,
833486,111.0,-4.923826075857578,-0.02793210058075259,-4.867961874696073,,,
833487,569.0,-4.524841822128574,-0.02308765861360835,-4.478666504901358,,,
833488,353.0,-4.5719422244489625,-0.03852920763392804,-4.494883809181107,,,
833490,1042.0,-3.9134514254726884,-0.022718427505580837,-3.868014570461527,,,
833561,60.0,-5.005996355451656,-0.22214953572705975,-4.561697283997537,,,
833580,125.0,-5.584081283554021,-0.040243562498698426,-5.5035941585566235,,,
833581,42.0,-5.151198912741543,-0.011132514425303946,-5.128933883890935,,,
833631,77.0,-5.484600267161091,-0.08969804495033333,-5.305204177260424,,,
833635,42.0,-4.462924606862254,-0.16402077979704732,-4.1348830472681595,,,
833678,392.0,-4.20644408355153,-0.06775239072116808,-4.070939302109195,,,
833699,35.0,-5.225865415880625,-0.3061405542990366,-4.613584307282552,,,
833711,117.0,-4.697855323782815,-0.1543307126146967,-4.389193898553422,,,
833715,420.0,-4.870777243612047,-0.042263204941309085,-4.786250833729429,,,
833733,545.0,-5.18716761348017,-0.07870335791046155,-5.029760897659247,,,
833741,50.0,-4.525223861762234,-0.11872293688015348,-4.287777988001927,,,
833748,64.0,-4.890529695182823,-0.07914111266512427,-4.732247469852575,,,
833756,1338.0,-4.101488524738128,-0.03714427170792872,-4.027199981322271,,,
833762,128.0,-5.3417725425362725,-0.594518875266052,-4.152734792004169,,,
833767,129.0,-3.9225150042064882,-0.03822197449119311,-3.846071055224102,,,
833773,228.0,-5.380126620865435,-0.1538212492912758,-5.072484122282884,,,
833813,43.0,-5.212098916485016,-0.35072288568897714,-4.510653145107062,,,
833814,1598.0,-5.178893907758074,-0.37351853633689186,-4.4318568350842895,,,
833882,39.0,-4.16875158980132,-0.07281827054991408,-4.0231150487014915,,,
833886,142.0,-6.750172995316097,-0.07319763320866506,-6.603777728898767,,,
833887,47.0,-6.454942742379411,-0.19174547085685945,-6.071451800665693,,,
833904,94.0,-5.1835314484212365,-0.31165285146759164,-4.560225745486053,,,
833910,265.0,-3.7342020504378497,-0.077540099599644,-3.5791218512385616,,,
833951,425.0,-5.209907750337667,-0.2037227809811683,-4.802462188375331,,,
833965,50.0,-5.114163911547398,-0.1581428355980923,-4.7978782403512135,,,
833973,94.0,-5.05352449357747,-0.20727223105260364,-4.638980031472262,,,
845219,96.0,-12.0545901113268,-1.1254778906760934,-9.803634329974614,,-3.4111726795127773,-2.220805682420278
854214,933.0,-3.953955675480714,-0.04929431797443312,-3.855367039531848,,,
854302,231.66666666666666,-4.900921614162553,-0.05690443682441403,-4.7871127405137255,,,
854376,2361.0,-4.46200995569236,-0.042598930551511816,-4.3768120945893365,,,
854459,104.0,-5.2878876760585465,-0.08372190397939851,-5.120443868099749,,,
854471,41.0,-5.1802549883973805,-0.20629684314791835,-4.767661302101544,,,
854527,1976.0,-3.546340617452363,-0.023649590807722522,-3.4990414358369177,,,
854535,391.0,-4.694309178545581,-0.13722473978337332,-4.419859698978834,,,
854537,475.0,-4.627503209133133,-0.14450604845849885,-4.338491112216135,,,
854545,83.0,-5.286381917847477,-0.4918334574520481,-4.302715002943381,,,
855156,2938.0,-5.652478168296505,-0.21050860494275367,-5.231460958410998,,,
855160,28.0,-5.652478168296505,-0.21050860494275367,-5.231460958410998,,,
855161,40.0,-5.652478168296505,-0.21050860494275367,-5.231460958410998,,,
863413,19.0,,0.0,,,,
863419,15.0,,0.0,,,,
863424,18.0,,0.0,,,,
863425,25.0,,0.0,,,,
863427,22.0,,0.0,,,,
863433,17.0,,0.0,,,,
863434,24.0,,0.0,,,,
863436,17.0,,0.0,,,,
863437,21.0,,0.0,,,,
863438,18.0,,0.0,,,,
863439,42.0,,0.0,,,,
863441,20.0,,0.0,,,,
863444,19.0,,0.0,,,,
863445,20.0,,0.0,,,,
863448,24.0,,0.0,,,,
863452,20.0,,0.0,,,,
863472,35.0,,0.0,,,,
863473,23.0,,0.0,,,,
863474,21.0,,0.0,,,,
863475,23.0,,0.0,,,,
863477,67.0,,0.0,,,,
863479,29.0,,0.0,,,,
863480,19.0,,0.0,,,,
863481,28.0,,0.0,,,,
863482,20.0,,0.0,,,,
863483,19.0,,0.0,,,,
863484,25.0,,0.0,,,,
863485,19.0,,0.0,,,,
863486,18.0,,0.0,,,,
863489,38.0,,0.0,,,,
863490,19.0,,0.0,,,,
863491,20.0,,0.0,,,,
863493,18.0,,0.0,,,,
863494,19.0,,0.0,,,,
863495,17.0,,0.0,,,,
863496,545.0,,0.0,,,,
863497,36.0,,0.0,,,,
863498,23.0,,0.0,,,,
863499,21.0,,0.0,,,,
863502,34.0,,0.0,,,,
863506,30.0,,0.0,,,,
863507,19.0,,0.0,,,,
863509,23.0,,0.0,,,,
863510,40.0,,0.0,,,,
863511,31.0,,0.0,,,,
863512,21.0,,0.0,,,,
863514,22.0,,0.0,,,,
863516,18.0,,0.0,,,,
863517,25.0,,0.0,,,,
863518,35.0,,0.0,,,,
863520,21.0,,0.0,,,,
863522,31.0,,0.0,,,,
863524,49.0,,0.0,,,,
863525,20.0,,0.0,,,,
863526,32.0,,0.0,,,,
863527,25.0,,0.0,,,,
863531,835.0,,0.0,,,,
863536,22.0,,0.0,,,,
863537,29.0,,0.0,,,,
863538,16.0,,0.0,,,,
863539,22.0,,0.0,,,,
863541,19.0,,0.0,,,,
863545,28.0,,0.0,,,,
863547,22.0,,0.0,,,,
863548,550.0,,0.0,,,,
863549,17.0,,0.0,,,,
863550,32.0,,0.0,,,,
863552,18.0,,0.0,,,,
863553,18.0,,0.0,,,,
863568,72.0,-6.383095303675006,-0.5184458449602949,-5.346203613754416,-6.383095303675006,-6.383095303675006,-6.8102963115333495
863576,125.0,-6.325797033629155,-0.5730964076529187,-5.179604218323318,,,
863577,176.0,-7.018937393417871,-1.1856889720869603,-4.64755944924395,-4.127545699820103,-2.2733909682603235,-2.056187424987457
